Date,Open,High,Low,Close,Adj Close,Volume
2023-03-22,69.820000,70.019997,66.129997,66.190002,66.190002,4435000
2023-03-23,68.080002,69.544998,66.428001,67.440002,67.440002,3668800
2023-03-24,67.000000,67.250000,63.540001,65.239998,65.239998,6145300
2023-03-27,65.745003,67.199997,65.339996,65.599998,65.599998,3825200
2023-03-28,65.599998,67.889999,65.339996,67.730003,67.730003,4521100
2023-03-29,68.980003,69.000000,66.959999,68.099998,68.099998,3515500
2023-03-30,68.980003,69.779999,67.570000,67.910004,67.910004,2945700
2023-03-31,68.239998,73.300003,68.199997,72.660004,72.660004,6681500
2023-04-03,71.614998,72.160004,69.878998,70.669998,70.669998,3624600
2023-04-04,70.699997,71.290001,68.879997,69.320000,69.320000,3737500
2023-04-05,68.830002,69.089996,64.680000,66.110001,66.110001,5246400
2023-04-06,65.589996,66.379997,63.680000,65.830002,65.830002,4053600
2023-04-10,64.949997,66.199997,62.810001,66.139999,66.139999,4889400
2023-04-11,64.760002,66.154999,63.955002,64.849998,64.849998,5628900
2023-04-12,67.224998,68.790001,65.919998,66.839996,66.839996,5983000
2023-04-13,67.589996,69.809998,67.419998,68.080002,68.080002,4113300
2023-04-14,67.410004,68.970001,66.089996,67.320000,67.320000,3243300
2023-04-17,67.379997,69.849998,67.059998,69.839996,69.839996,3910500
2023-04-18,70.809998,71.449997,68.877998,70.000000,70.000000,3038300
2023-04-19,69.070000,70.815002,69.004997,69.555000,69.555000,2940800
2023-04-20,68.230003,68.580002,67.000000,67.480003,67.480003,3604200
2023-04-21,68.389999,69.760002,67.044998,67.279999,67.279999,3481000
2023-04-24,66.980003,67.254997,64.930000,65.709999,65.709999,3305300
2023-04-25,65.099998,65.400002,62.597000,62.689999,62.689999,5090900
2023-04-26,67.699997,72.669998,67.699997,69.269997,69.269997,12055800
2023-04-27,71.160004,71.349998,69.050003,70.209999,70.209999,6044500
2023-04-28,68.639999,68.970001,65.900002,67.379997,67.379997,6430100
2023-05-01,66.779999,66.779999,65.168999,65.400002,65.400002,4913200
2023-05-02,65.000000,65.870003,63.930000,64.040001,64.040001,3667300
2023-05-03,63.674999,67.410004,63.000000,65.839996,65.839996,7780100
2023-05-04,70.430000,77.070000,70.000000,75.400002,75.400002,15351900
2023-05-05,75.809998,79.230003,75.300003,76.570000,76.570000,8547200
2023-05-08,76.809998,78.855003,75.019997,78.540001,78.540001,5361900
2023-05-09,78.169998,81.455002,77.949997,79.589996,79.589996,5418800
2023-05-10,82.415001,86.790001,81.800003,86.000000,86.000000,11311700
