Date,Open,High,Low,Close,Adj Close,Volume
2023-03-21,764.650024,765.010010,751.979980,759.760010,759.760010,372100
2023-03-22,760.299988,764.390015,751.010010,751.299988,751.299988,322900
2023-03-23,806.469971,812.690002,790.489990,802.159973,802.159973,1994000
2023-03-24,805.049988,824.000000,801.010010,820.000000,820.000000,1129400
2023-03-27,821.380005,832.479980,817.869995,820.409973,820.409973,802000
2023-03-28,824.000000,827.359985,819.219971,826.969971,826.969971,362500
2023-03-29,830.000000,835.000000,818.289978,819.349976,819.349976,459200
2023-03-30,816.010010,825.080017,804.640015,811.500000,811.500000,625800
2023-03-31,814.900024,822.520020,810.950012,821.669983,821.669983,866200
2023-04-03,818.799988,826.559998,815.590027,826.190002,826.190002,451400
2023-04-04,825.849976,830.669983,820.010010,822.090027,822.090027,398000
2023-04-05,824.700012,837.549988,823.859985,825.219971,825.219971,560000
2023-04-06,823.429993,834.000000,823.429993,828.729980,828.729980,550000
2023-04-10,824.369995,826.070007,815.820007,823.760010,823.760010,377100
2023-04-11,822.940002,825.599976,817.440002,819.640015,819.640015,291400
2023-04-12,824.960022,827.799988,816.890015,820.429993,820.429993,414200
2023-04-13,822.450012,834.119995,822.450012,830.349976,830.349976,471900
2023-04-14,828.840027,831.330017,821.880005,829.330017,829.330017,456900
2023-04-17,833.619995,833.619995,818.650024,819.739990,819.739990,351400
2023-04-18,822.169983,823.380005,804.150024,808.010010,808.010010,499700
2023-04-19,804.729980,810.169983,803.520020,808.859985,808.859985,352700
2023-04-20,805.419983,805.619995,796.229980,798.099976,798.099976,495400
2023-04-21,798.419983,804.719971,797.260010,800.729980,800.729980,545500
2023-04-24,800.429993,806.190002,795.130005,797.039978,797.039978,374800
2023-04-25,797.270020,801.820007,784.840027,789.580017,789.580017,468000
2023-04-26,781.770020,784.770020,771.140015,778.000000,778.000000,585600
2023-04-27,775.330017,796.419983,774.059998,792.289978,792.289978,749300
2023-04-28,788.989990,806.080017,788.000000,801.789978,801.789978,470400
2023-05-01,803.710022,811.549988,802.119995,806.719971,806.719971,297500
2023-05-02,806.719971,815.239990,796.520020,798.450012,798.450012,610700
2023-05-03,804.789978,812.989990,798.809998,803.169983,803.169983,786000
2023-05-04,775.539978,776.580017,746.130005,753.880005,753.880005,1229000
2023-05-05,753.880005,768.590027,744.890015,762.099976,762.099976,637000
2023-05-08,761.929993,761.929993,746.140015,752.119995,752.119995,539900
2023-05-09,753.190002,757.400024,750.570007,754.880005,754.880005,464300
2023-05-10,756.359985,756.359985,746.450012,749.590027,749.590027,432800
2023-05-11,750.130005,750.130005,740.109985,745.570007,745.570007,661800
2023-05-12,749.169983,751.880005,743.530029,744.349976,744.349976,394100
2023-05-15,744.809998,751.969971,742.950012,750.960022,750.960022,355900
2023-05-16,747.989990,747.989990,738.520020,742.280029,742.280029,420900
2023-05-17,739.510010,751.150024,732.489990,749.630005,749.630005,524000
2023-05-18,747.270020,749.549988,739.760010,747.479980,747.479980,501500
2023-05-19,752.299988,764.059998,750.179993,759.049988,759.049988,555900
2023-05-22,762.400024,768.119995,743.130005,751.500000,751.500000,626900
2023-05-23,753.210022,756.390015,748.390015,748.559998,748.559998,411300
2023-05-24,750.320007,751.280029,735.380005,737.400024,737.400024,547200
2023-05-25,733.039978,736.190002,724.030029,725.000000,725.000000,569300
2023-05-26,725.000000,726.770020,719.000000,725.049988,725.049988,750800
2023-05-30,720.020020,729.450012,717.880005,728.599976,728.599976,497000
2023-05-31,730.900024,736.710022,727.409973,735.559998,735.559998,740200
2023-06-01,736.000000,740.039978,729.020020,731.169983,731.169983,526600
2023-06-02,730.309998,740.179993,724.119995,739.950012,739.950012,527300
2023-06-05,742.599976,751.270020,740.500000,750.270020,750.270020,544300
2023-06-06,751.840027,754.500000,745.419983,748.140015,748.140015,394600
2023-06-07,744.020020,746.859985,737.820007,738.630005,738.630005,473700
2023-06-08,736.960022,751.239990,736.960022,750.119995,750.119995,359400
2023-06-09,750.119995,751.609985,743.030029,746.520020,746.520020,536600
2023-06-12,747.840027,754.619995,745.030029,754.010010,754.010010,415100
2023-06-13,755.190002,767.760010,755.190002,767.349976,767.349976,474000
2023-06-14,768.080017,774.460022,761.859985,771.109985,771.109985,495600
2023-06-15,773.280029,788.520020,771.349976,783.070007,783.070007,648100
2023-06-16,788.070007,794.000000,781.369995,783.049988,783.049988,993700
2023-06-20,778.960022,787.409973,775.809998,781.210022,781.210022,507800
2023-06-21,781.780029,786.429993,778.070007,778.770020,778.770020,371100
2023-06-22,780.280029,783.429993,777.000000,779.809998,779.809998,447900
2023-06-23,779.210022,787.119995,771.619995,779.729980,779.729980,615100
2023-06-26,781.940002,785.640015,765.020020,784.380005,784.380005,586800
2023-06-27,785.960022,786.289978,705.000000,716.090027,716.090027,2034500
2023-06-28,708.210022,710.049988,684.809998,700.030029,700.030029,1828300
2023-06-29,696.770020,709.479980,689.020020,708.419983,708.419983,914900
2023-06-30,710.159973,719.599976,704.280029,718.539978,718.539978,1015200
2023-07-03,710.090027,722.000000,710.090027,718.090027,718.090027,345000
2023-07-05,716.359985,719.359985,712.380005,717.830017,717.830017,641900
2023-07-06,713.059998,714.700012,703.760010,704.830017,704.830017,608800
2023-07-07,700.590027,701.150024,692.030029,692.450012,692.450012,696900
2023-07-10,690.000000,707.450012,688.520020,703.359985,703.359985,1078900
2023-07-11,707.940002,717.919983,705.030029,716.830017,716.830017,570400
2023-07-12,717.750000,724.419983,714.150024,718.419983,718.419983,588900
2023-07-13,722.570007,730.830017,720.000000,720.979980,720.979980,413000
2023-07-14,721.119995,721.349976,715.219971,718.520020,718.520020,621500
2023-07-17,718.880005,728.440002,717.989990,721.609985,721.609985,550200
2023-07-18,720.000000,726.820007,715.539978,726.549988,726.549988,481900
2023-07-19,727.580017,732.000000,718.630005,719.010010,719.010010,581100
2023-07-20,720.000000,731.309998,720.000000,723.020020,723.020020,628800
2023-07-21,728.789978,738.530029,721.580017,734.630005,734.630005,1813600
2023-07-24,730.450012,733.590027,723.909973,727.130005,727.130005,543600
2023-07-25,723.219971,732.659973,721.510010,729.880005,729.880005,444600
2023-07-26,729.880005,733.210022,724.260010,730.960022,730.960022,399300
2023-07-27,731.210022,751.789978,731.210022,744.659973,744.659973,884300
2023-07-28,740.000000,748.679993,723.559998,746.099976,746.099976,744800
2023-07-31,745.469971,745.469971,734.849976,741.909973,741.909973,445000
2023-08-01,744.659973,744.659973,732.450012,739.070007,739.070007,334300
2023-08-02,740.719971,744.780029,726.119995,732.119995,732.119995,623600
2023-08-03,762.000000,787.840027,759.150024,771.450012,771.450012,1068800
2023-08-04,775.739990,784.830017,765.059998,766.440002,766.440002,501000
2023-08-07,769.690002,782.270020,765.280029,774.739990,774.739990,474000
2023-08-08,775.919983,781.289978,770.650024,780.320007,780.320007,441800
2023-08-09,782.000000,795.840027,780.000000,785.609985,785.609985,430100
2023-08-10,789.000000,799.440002,789.000000,793.010010,793.010010,387300
2023-08-11,794.690002,809.659973,794.690002,806.950012,806.950012,526100
2023-08-14,809.859985,809.950012,800.799988,808.380005,808.380005,354500
2023-08-15,804.419983,810.500000,800.890015,805.909973,805.909973,269200
2023-08-16,803.940002,808.989990,796.960022,797.340027,797.340027,345100
2023-08-17,800.109985,800.109985,794.669983,796.729980,796.729980,320600
2023-08-18,794.849976,821.000000,790.340027,812.400024,812.400024,1064200
2023-08-21,825.000000,846.179993,820.609985,844.369995,844.369995,1082900
2023-08-22,842.330017,847.500000,835.929993,840.630005,840.630005,765900
2023-08-23,845.000000,847.500000,837.830017,840.809998,840.809998,540500
2023-08-24,842.820007,845.090027,830.239990,831.210022,831.210022,457800
2023-08-25,832.530029,834.989990,826.469971,830.349976,830.349976,404500
2023-08-28,833.409973,833.409973,828.000000,830.890015,830.890015,249600
2023-08-29,833.369995,836.630005,824.599976,830.190002,830.190002,407200
2023-08-30,830.750000,835.030029,829.320007,834.950012,834.950012,302100
2023-08-31,835.869995,835.869995,825.799988,826.489990,826.489990,457500
2023-09-01,834.549988,837.919983,829.030029,831.630005,831.630005,253600
2023-09-05,835.390015,835.690002,822.000000,822.909973,822.909973,314300
2023-09-06,825.239990,825.239990,808.130005,818.390015,818.390015,396200
2023-09-07,821.200012,827.530029,817.280029,825.260010,825.260010,356900
2023-09-08,830.359985,841.159973,825.299988,830.690002,830.690002,421600
2023-09-11,824.479980,835.849976,822.890015,833.530029,833.530029,374800
2023-09-12,835.489990,837.299988,829.460022,832.770020,832.770020,296100
2023-09-13,832.580017,835.549988,824.979980,826.250000,826.250000,396500
2023-09-14,830.000000,838.059998,826.530029,832.380005,832.380005,388900
2023-09-15,832.849976,836.349976,822.099976,823.400024,823.400024,1032400
2023-09-18,824.799988,828.510010,817.080017,824.510010,824.510010,406100
2023-09-19,825.270020,836.979980,823.599976,836.760010,836.760010,344100
2023-09-20,838.059998,838.109985,830.900024,831.619995,831.619995,304300
2023-09-21,829.919983,832.150024,817.500000,823.380005,823.380005,400300
2023-09-22,822.020020,831.500000,818.299988,824.840027,824.840027,464500
2023-09-25,823.049988,834.830017,820.130005,834.640015,834.640015,294700
2023-09-26,835.000000,840.450012,827.440002,832.409973,832.409973,479800
2023-09-27,832.409973,839.419983,830.719971,832.559998,832.559998,380300
