Date,Open,High,Low,Close,Adj Close,Volume
2019-02-04,12.745000,12.912500,12.702500,12.882500,12.882500,3023600
2019-02-05,12.872500,12.982500,12.857500,12.960000,12.960000,2926400
2019-02-06,12.937500,12.997500,12.800000,12.982500,12.982500,3238400
2019-02-07,12.875000,12.962500,12.757500,12.822500,12.822500,2395200
2019-02-08,12.775000,12.935000,12.755000,12.932500,12.932500,2382400
2019-02-11,12.985000,13.067500,12.832500,13.047500,13.047500,3514800
2019-02-12,13.132500,13.330000,13.122500,13.315000,13.315000,3698800
2019-02-13,13.345000,13.425000,13.270000,13.352500,13.352500,3711600
2019-02-14,13.270000,13.530000,13.270000,13.482500,13.482500,4328800
2019-02-15,13.572500,13.572500,13.405000,13.507500,13.507500,5204400
2019-02-19,13.500000,13.517500,13.275000,13.330000,13.330000,4874400
2019-02-20,13.360000,13.370000,12.997500,13.370000,13.370000,7984400
2019-02-21,13.472500,14.267500,13.437500,14.132500,14.132500,17812000
2019-02-22,14.105000,14.675000,14.037500,14.572500,14.572500,14649600
2019-02-25,14.610000,14.830000,14.572500,14.802500,14.802500,10266000
2019-02-26,14.847500,14.952500,14.710000,14.727500,14.727500,8176000
2019-02-27,14.700000,14.735000,14.522500,14.620000,14.620000,3491600
2019-02-28,14.630000,14.872500,14.532500,14.667500,14.667500,7196400
2019-03-01,14.720000,14.757500,14.490000,14.600000,14.600000,5612800
2019-03-04,14.817500,14.817500,14.375000,14.520000,14.520000,5568800
2019-03-05,14.465000,14.690000,14.465000,14.527500,14.527500,3898800
2019-03-06,14.520000,14.575000,14.412500,14.435000,14.435000,4604000
2019-03-07,14.480000,14.580000,14.385000,14.567500,14.567500,8248400
2019-03-08,14.465000,14.565000,14.430000,14.560000,14.560000,5251600
2019-03-11,14.567500,14.770000,14.567500,14.730000,14.730000,5182800
2019-03-12,14.720000,14.847500,14.647500,14.790000,14.790000,3452400
2019-03-13,14.860000,15.085000,14.800000,14.917500,14.917500,6414400
2019-03-14,14.920000,14.920000,14.752500,14.800000,14.800000,3558000
2019-03-15,14.750000,14.937500,14.660000,14.757500,14.757500,11746400
2019-03-18,14.777500,14.875000,14.655000,14.772500,14.772500,4744000
2019-03-19,14.747500,14.845000,14.667500,14.717500,14.717500,3753600
2019-03-20,14.735000,14.955000,14.690000,14.787500,14.787500,3356400
2019-03-21,14.730000,15.045000,14.675000,14.940000,14.940000,5529600
2019-03-22,14.907500,14.977500,14.692500,14.812500,14.812500,4103600
